Vattentemperatur,E. coli,E. coli prefix,Intestinala enterokocker prefix,Intestinala enterokocker,Eu-bad,Län,Kommun,Badplats,Latitud,Longitud,Badplatstyp,Datum,Vädertyp,Kvalitet,Algblomning
"17,6",3,=,<,10,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000002434""  target = ""_blank"">Östra  Rönnäs</a>","60,6980177630535","15,1386851136599",Sjö,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
"17,8",41,=,=,130,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000002435""  target = ""_blank"">Styrsjön</a>","60,6961297543792","14,9629689906086",Sjö,2021-06-17 00:00:00,Saknas,Tjänligt m. Anm.,Ingen uppgift
"20,5",8,=,=,50,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000002436""  target = ""_blank"">Västannorstjärn</a>","60,6881594881008","15,0565249615719",Sjö,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
"19,6",4,=,<,10,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000002438""  target = ""_blank"">Helgbo</a>","60,6579463275842","15,2089949979794",Sjö,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,3",3,=,=,20,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000002439""  target = ""_blank"">Ål-Kilen</a>","60,631029403844","15,0322724158178",Vattendrag,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
"19,5",37,=,<,10,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000002440""  target = ""_blank"">Hisstjärn</a>","60,6055176438969","14,9689851890726",Sjö,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,5",1,=,<,10,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000002441""  target = ""_blank"">Sången</a>","60,5844950764572","14,7852542121142",Sjö,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
"20,8",1,<,<,10,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000004467""  target = ""_blank"">Salutjärn</a>","60,823303414915","15,1414984465619",Sjö,2021-06-09 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,5",30,=,=,270,N,Dalarna,Leksand,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622029000004505""  target = ""_blank"">Rältaån</a>","60,6338125293575","15,0140062407296",Vattendrag,2021-06-17 00:00:00,Ingen uppgift,Tjänligt m. Anm.,Ingen uppgift
"21,4",6,=,=,10,J,Dalarna,Ludvika,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622085000002443""  target = ""_blank"">Jägarnäs</a>","60,1180502577763","15,1990224649634",Sjö,2021-06-09 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"21,2",4,=,<,10,J,Dalarna,Ludvika,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622085000002446""  target = ""_blank"">Skuthamn</a>","60,1552123772017","15,1803312386111",Sjö,2021-06-09 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"20,8",6,=,<,10,J,Dalarna,Ludvika,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622085000002463""  target = ""_blank"">Kyrkviken</a>","60,0720790348006","14,9250659853821",Sjö,2021-06-09 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"15,6",46,=,=,20,J,Dalarna,Mora,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622062000003929""  target = ""_blank"">Tingsnäsbadet, Saxviken Siljan</a>","61,0059095301892","14,5613540912222",Sjö,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"14,7",17,=,<,10,J,Dalarna,Orsa,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622034000002692""  target = ""_blank"">Orsasjön, Strandbadet</a>","61,1191266762477","14,5946211383891",Sjö,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"22,6",37,=,<,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000002951""  target = ""_blank"">Nedre Gärdsjö</a>","60,9231824129564","15,2123397545176",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"19,4",2,=,<,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000002954""  target = ""_blank"">Oresjön, Campingen</a>","61,1691527417333","15,1315375701919",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
16,7,=,<,10,J,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000002963""  target = ""_blank"">Siljansbadet, campingen</a>","60,8854513220007","15,1108325041019",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
17,4,=,<,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000002964""  target = ""_blank"">Siljan, Stiftsgården</a>","60,8934312400627","15,0922381195825",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"17,4",1,=,<,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000002966""  target = ""_blank"">Siljan, Vikarbybadet</a>","60,9010747881911","15,014681415678",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"20,4",6,=,<,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000002972""  target = ""_blank"">Sinksjöbadet</a>","61,0384753085428","15,2055586016536",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"21,6",6,=,=,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000002974""  target = ""_blank"">Ensen</a>","60,9550518080516","15,2145142779676",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen blomning
"18,4",37,=,=,20,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000004469""  target = ""_blank"">Siljan, Helsingland</a>","60,8816200935391","15,1162558807663",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"20,3",1,<,=,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000005255""  target = ""_blank"">Oresjön, Svartviksbadet</a>","61,1398442741858","15,1962084901457",Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
22,2,=,<,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000005258""  target = ""_blank"">Glistjärn</a>",0,0,Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"18,7",2,=,=,10,N,Dalarna,Rättvik,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622031000006079""  target = ""_blank"">Ljugaren, Born</a>",0,0,Sjö,2021-06-09 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
20,3,=,=,50,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002657""  target = ""_blank"">Dammsjön, Björsjö</a>","60,1262481823365","15,3391936810216",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
21,2,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002658""  target = ""_blank"">Hagge</a>","60,1160541921959","15,2557104899185",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
20,111,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002659""  target = ""_blank"">Barken, Prästabadet bassäng</a>","60,1391104189361","15,4325952108159",Sjö,2021-06-10 00:00:00,Klart,Tjänligt m. Anm.,Ingen uppgift
21,2,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002661""  target = ""_blank"">Barken, Vads badplats</a>","60,0313666552765","15,6311320087147",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
20,4,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002662""  target = ""_blank"">Saxen, Lilla Snöån</a>","60,0776","15,2315",Vattendrag,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
21,2,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002663""  target = ""_blank"">Tolvsbo badplats, Västra Sveten</a>","60,0477593332749","15,5116976855728",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
21,19,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002664""  target = ""_blank"">Söderbärke, Hagudden</a>","60,0743393296814","15,5617527675292",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
20,1,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002665""  target = ""_blank"">Nedra Malingsbosjön, Stora bäcken</a>","59,9452643316926","15,4426510628602",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
20,1,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000002666""  target = ""_blank"">Staren, Källvass</a>","60,1790555292409","15,2988026264238",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
21,7,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000003664""  target = ""_blank"">Säven, Larsbo</a>","60,1296010986482","15,5982255463075",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
20,4,=,<,10,N,Dalarna,Smedjebacken,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622061000003665""  target = ""_blank"">Leran, Risingsbo badplats</a>","60,1473946794552","15,3547351234114",Vattendrag,2021-06-10 00:00:00,Klart,Tjänligt,Ingen uppgift
19,8,=,<,10,J,Dalarna,Säter,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622082000002417""  target = ""_blank"">Ljusternbadet</a>","60,3351916155955","15,7379525606339",Sjö,2021-06-08 00:00:00,Saknas,Tjänligt,Ingen uppgift
"20,9",3,=,<,10,N,Dalarna,Säter,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622082000002418""  target = ""_blank"">Övre Klingen</a>","60,473061325957","15,8423868298719",Sjö,2021-06-08 00:00:00,Saknas,Tjänligt,Ingen uppgift
"21,1",2,=,<,10,N,Dalarna,Säter,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622082000002419""  target = ""_blank"">Hyen</a>","60,4133724254675","15,8577464188109",Sjö,2021-06-08 00:00:00,Saknas,Tjänligt,Ingen uppgift
"20,3",11,=,<,10,N,Dalarna,Säter,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622082000002420""  target = ""_blank"">Lilla Ulvsjön, Ulfshyttan</a>","60,3081386835462","15,3800153053427",Sjö,2021-06-08 00:00:00,Saknas,Tjänligt,Ingen uppgift
17,11,=,<,10,J,Dalarna,Säter,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622082000002421""  target = ""_blank"">Solvarbo, Dammsjön</a>","60,3702027978665","15,6438160673131",Sjö,2021-06-16 00:00:00,Saknas,Tjänligt,Ingen uppgift
"19,5",1414,=,<,150,J,Dalarna,Säter,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622082000002421""  target = ""_blank"">Solvarbo, Dammsjön</a>","60,3702027978665","15,6438160673131",Sjö,2021-06-08 00:00:00,Saknas,Otjänligt,Ingen uppgift
"19,5",5,=,<,10,N,Dalarna,Säter,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0622082000004365""  target = ""_blank"">Skönvik</a>","60,3423610809886","15,7196480062861",Sjö,2021-06-08 00:00:00,Saknas,Tjänligt,Ingen uppgift
16,37,=,=,40,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002899""  target = ""_blank"">Fagernäs</a>","61,4924","16,3993",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"16,6",4,=,=,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002900""  target = ""_blank"">Finnfara</a>","61,2702","16,2548",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,5",4,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002902""  target = ""_blank"">Flästa</a>","61,4597147230582","16,4403731399087",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
0,1,<,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002903""  target = ""_blank"">Galven</a>","61,4526","16,2325",Sjö,2021-06-16 00:00:00,Saknas,Tjänligt,Ingen uppgift
"16,2",11,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002904""  target = ""_blank"">Gruvberget</a>","61,1098","16,1555",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,222,=,=,50,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002908""  target = ""_blank"">Kilån</a>","61,2082933360422","16,5473814914872",Vattendrag,2021-06-15 00:00:00,Saknas,Tjänligt m. Anm.,Ingen uppgift
18,22,=,=,120,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002910""  target = ""_blank"">Lenninge</a>","61,3171","16,4425",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt m. Anm.,Ingen uppgift
"17,1",13,=,=,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002913""  target = ""_blank"">Långnäs</a>","61,3411","16,4104",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
19,79,=,=,50,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002914""  target = ""_blank"">Lövudden</a>","61,2447943276372","16,4271724748784",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,1,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002915""  target = ""_blank"">Norrlandsporten</a>","61,221025804119","16,6705204771917",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,21,=,=,20,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002916""  target = ""_blank"">Näset</a>","61,2206257670259","16,5886172443448",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"15,4",10,<,=,2,J,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002917""  target = ""_blank"">Orbaden</a>","61,542093687132","16,3672869978409",Sjö,2021-06-16 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,7,=,=,20,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002918""  target = ""_blank"">Orn</a>","61,2525485533109","16,6527550026837",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,6",36,=,=,30,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002919""  target = ""_blank"">Prästnäset</a>","61,3204233128966","16,3707892352482",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"15,1",6,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002920""  target = ""_blank"">Simeå</a>","61,5718471542666","16,3320636556399",Vattendrag,2021-06-16 00:00:00,Saknas,Tjänligt,Ingen uppgift
"16,4",3,=,=,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002922""  target = ""_blank"">Skeppstan</a>","61,4782577215858","16,3961621193059",Sjö,2021-06-16 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,2",1,<,=,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002923""  target = ""_blank"">Skidtjärn Hällbo</a>","61,2188052485346","16,4192163694245",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,1,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002924""  target = ""_blank"">Skidtjärn Rengsjö</a>","61,3726906432367","16,6709619071597",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,6",20,=,=,30,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002926""  target = ""_blank"">Söräng</a>","61,3371368380868","16,2141754744286",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,26,=,=,20,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002927""  target = ""_blank"">Tönsen</a>","61,1334","16,5579",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
15,2,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002928""  target = ""_blank"">Undersvik</a>","61,6149252525764","16,3309092207278",Sjö,2021-06-16 00:00:00,Saknas,Tjänligt,Ingen uppgift
"17,5",9,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002929""  target = ""_blank"">Vevlinge</a>","61,3470903991725","16,4291971319643",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,5,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002930""  target = ""_blank"">Västansjö, Bofara</a>","61,2076802590427","16,4934155366914",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"16,5",12,=,<,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000002932""  target = ""_blank"">Lilla Öjungen</a>","61,2242759763007","16,136399832126",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
18,11,=,=,10,N,Gävleborg,Bollnäs,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632183000004360""  target = ""_blank"">Segersta</a>","61,2680890612795","16,6358379575585",Vattendrag,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,3",4,<,<,7,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002883""  target = ""_blank"">Högbacka</a>","61,0120484483644","16,977315439271",Sjö,2021-06-15 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"9,7",18,<,<,1,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002884""  target = ""_blank"">Saltharsfjärden</a>","60,9268646571736","17,1578679777772",Hav,2021-06-15 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"16,9",10,<,<,26,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002885""  target = ""_blank"">Totra</a>","60,9132978989957","17,0951709010872",Sjö,2021-06-15 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"14,2",17,<,<,10,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002886""  target = ""_blank"">Hillevik</a>","60,809854844281","17,2411301140303",Hav,2021-06-15 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
0,5,<,<,2,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002887""  target = ""_blank"">Testeboån, Smörnäs</a>","60,7693925887345","16,9280859202772",Vattendrag,2021-06-18 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"19,1",210,<,<,17,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002887""  target = ""_blank"">Testeboån, Smörnäs</a>","60,7693925887345","16,9280859202772",Vattendrag,2021-06-15 00:00:00,Ingen uppgift,Tjänligt m. Anm.,Ingen uppgift
"18,7",50,<,<,200,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002888""  target = ""_blank"">Testeboån, Forsby</a>","60,7169888760226","17,1420807606031",Vattendrag,2021-06-15 00:00:00,Ingen uppgift,Tjänligt m. Anm.,Ingen uppgift
"10,4",5,<,<,1,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002890""  target = ""_blank"">Engeltofta</a>","60,7038930833884","17,2389157755297",Hav,2021-06-16 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"10,9",7,<,<,1,N,Gävleborg,Gävle,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0632180000002891""  target = ""_blank"">Engesberg, Gävle camping</a>","60,7301584225739","17,2896284862178",Hav,2021-06-16 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
